Tipo_Predio;postalCode;country;ID_PRUMA;REGIONAL;state;city;throughfare;streetNumber;LIBERADO_EM;AGING_SEMANAS;AGING_MESES;TORRES;APTOS;TIPO_CAIXA;CAIXAS;ARMARIO;CAP_INS;OCUPACAO;DISPONIVEL;OCUPADO;RESERVADO;BLOQUEADO;OCUPACAO_PERCENTUAL;FAIXA_OCUPACAO;GRUPO_OCUPACAO;F_SP;TV;FAIXA_FIBRAS_LIVRES;FAIXA_FIBRAS_LIVRES_AGRUP
FANOUT;4565001 | 1670;Brasil;105633;SP;SP;SAO PAULO;R FLORIDA 1670;1670;23/09/2015;26;6;1;24;CTO;1;C11;8;3;5;3;0;0;37.50;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4565001 | 1737;Brasil;105635;SP;SP;SAO PAULO;R FLORIDA 1737;1737;23/09/2015;26;6;1;48;CTO;1;C11;16;2;14;2;0;0;12.50;1%   À 20%;Baixa;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4567003 | 1349;Brasil;105607;SP;SP;SAO PAULO;R ARIZONA 1349;1349;23/09/2015;26;6;1;28;CTO;1;C11;16;6;10;4;0;0;37.50;21%  À 50%;Média;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4569000 | 457;Brasil;105655;SP;SP;SAO PAULO;R GUARAIUVA 457;457;25/11/2015;17;4;1;16;CTO;1;C11;8;3;5;3;0;0;37.50;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4570902 | 786;Brasil;105574;SP;SP;SAO PAULO;AV NOVA INDEPENDENCIA 786;786;23/09/2015;26;6;1;0;CTO;1;C11;8;3;5;3;0;0;37.50;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4571000 | 1140;Brasil;105549;SP;SP;SAO PAULO;AV ENG LUIZ CARLOS BERRINI 1140;1140;23/09/2015;26;6;1;22;CTO;1;C11;16;6;10;5;0;0;37.50;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4571011 | 1511;Brasil;105556;SP;SP;SAO PAULO;AV ENG LUIZ CARLOS BERRINI 1511;1511;23/09/2015;26;6;1;34;CTO;1;C11;16;2;14;1;1;0;12.50;1%   À 20%;Baixa;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4571011 | 1681;Brasil;105560;SP;SP;SAO PAULO;AV ENG LUIZ CARLOS BERRINI 1681;1681;23/09/2015;26;6;1;26;CTO;1;C11;8;0;8;0;0;0;0.00;Sem LIS;Baixa;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4571100 | 40;Brasil;105584;SP;SP;SAO PAULO;PCA PROF JOSE LANNES 40;40;17/11/2015;18;4;1;18;CTO;1;C11;8;1;7;1;0;0;12.50;1%   À 20%;Baixa;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4575060 | 42;Brasil;105647;SP;SP;SAO PAULO;R GERALDO FLAUSINO GOMES 42;42;23/09/2015;26;6;1;24;CTO;1;C11;16;0;16;0;0;0;0.00;Sem LIS;Baixa;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4575060 | 78;Brasil;105649;SP;SP;SAO PAULO;R GERALDO FLAUSINO GOMES 78;78;23/09/2015;26;6;1;64;TO;1;C11;16;1;15;1;0;0;6.25;1%   À 20%;Baixa;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4575060 | 85;Brasil;105652;SP;SP;SAO PAULO;R GERALDO FLAUSINO GOMES 85;85;23/09/2015;26;6;1;24;CTO;1;C11;16;0;16;0;0;0;0.00;Sem LIS;Baixa;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4576050 | 84;Brasil;105673;SP;SP;SAO PAULO;R JAMES WATT 84;84;23/09/2015;26;6;1;62;CTO;1;C11;8;4;4;4;0;0;50.00;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4580050 | 95;Brasil;106088;SP;SP;SAO PAULO;R MIN JOSE GALLOTTI 95 BL B;95;23/09/2015;26;6;1;0;CTO;1;C13;8;5;3;5;0;0;62.50;51%  À 70%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4580051 | 95;Brasil;106087;SP;SP;SAO PAULO;R MIN JOSE GALLOTTI 95 BL A;95;23/09/2015;26;6;1;0;CTO;1;C13;8;0;8;0;0;0;0.00;Sem LIS;Baixa;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4581905 | 95;Brasil;106045;SP;SP;SAO PAULO;R FRANCISCO DIAS VELHO 95;95;09/10/2015;24;5;1;0;CTO;1;C13;8;0;8;0;0;0;0.00;Sem LIS;Baixa;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4583100 | 364;Brasil;106070;SP;SP;SAO PAULO;Av. JURUBATUBA (VILA CORDEIRO) 364;364;23/09/2015;26;6;1;0;CTO;1;C13;8;1;7;1;0;0;12.50;1%   À 20%;Baixa;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4583100 | 374;Brasil;106071;SP;SP;SAO PAULO;Av. JURUBATUBA (VILA CORDEIRO) 374;374;23/09/2015;26;6;1;0;CTO;1;C13;8;1;7;1;0;0;12.50;1%   À 20%;Baixa;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4601000 | 106;Brasil;106105;SP;SP;SAO PAULO;R PRSA ISABEL 106;106;23/09/2015;26;6;1;0;CTO;1;C13;8;1;7;1;0;0;12.50;1%   À 20%;Baixa;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4601001 | 232;Brasil;106108;SP;SP;SAO PAULO;R PRSA ISABEL 232;232;23/09/2015;26;6;1;20;CTO;1;C13;8;4;4;3;0;0;50.00;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4601003 | 1302;Brasil;105937;SP;SP;SAO PAULO;R PRSA ISABEL 1302;1302;07/10/2015;24;5;1;8;CTO;1;C12;8;6;2;6;0;0;75.00;71%  À 99%;Alta;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4601041 | 373;Brasil;105811;SP;SP;SAO PAULO;R GIL EANES 373;373;23/09/2015;26;6;1;15;CTO;1;C12;16;2;14;2;0;0;12.50;1%   À 20%;Baixa;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4602000 | 238;Brasil;106006;SP;SP;SAO PAULO;R BR DO TRIUNFO 238;238;23/09/2015;26;6;1;10;CTO;1;C13;8;4;4;2;0;0;50.00;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4602000 | 332;Brasil;106012;SP;SP;SAO PAULO;R BR DO TRIUNFO 332;332;23/09/2015;26;6;1;56;CTO;1;C13;16;5;11;5;0;0;31.25;21%  À 50%;Média;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4602000 | 73;Brasil;106025;SP;SP;SAO PAULO;R BR DO TRIUNFO 73;73;23/09/2015;26;6;1;81;CTO;1;C13;8;0;8;0;0;0;0.00;Sem LIS;Baixa;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4602001 | 502;Brasil;106017;SP;SP;SAO PAULO;R BR DO TRIUNFO 502;502;23/09/2015;26;6;1;0;CTO;1;C13;8;4;4;3;0;0;50.00;21%  À 50%;Média;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4603002 | 3205;Brasil;106140;SP;SP;SAO PAULO;AV VER JOSE DINIZ 3205;3205;23/09/2015;26;6;1;16;CTO;1;C12;8;0;8;0;0;0;0.00;Sem LIS;Baixa;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4604000 | 3651;Brasil;105750;SP;SP;SAO PAULO;AV VER JOSE DINIZ 3651;3651;17/11/2015;18;4;1;55;CTO;1;C12;8;1;7;1;0;0;12.50;1%   À 20%;Baixa;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4605902 | 437;Brasil;106209;SP;SP;SAO PAULO;R CONSTANTINO DE SOUSA 437;437;23/09/2015;26;6;1;18;CTO;1;C14;16;1;15;1;0;0;6.25;1%   À 20%;Baixa;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4607001 | 1112;Brasil;106156;SP;SP;SAO PAULO;R ANTONIO DE MACEDO SOARES 1112;1112;23/09/2015;26;6;1;30;CTO;1;C14;16;7;9;6;0;0;43.75;21%  À 50%;Média;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4609005 | 1955;Brasil;106267;SP;SP;SAO PAULO;R JOAO ALVARES SOARES 1955;1955;02/12/2015;16;3;1;16;CTO;1;C14;8;1;7;0;0;0;12.50;1%   À 20%;Baixa;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4610001 | 728;Brasil;106367;SP;SP;SAO PAULO;R ZACARIAS DE GOIS 728;728;23/09/2015;26;6;1;0;CTO;1;C14;8;3;5;3;0;0;37.50;21%  À 50%;Média;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4610002 | 1107;Brasil;106519;SP;SP;SAO PAULO;AV DR LINO DE MORAES LEME 1107;1107;23/09/2015;26;6;1;16;CTO;1;C16;16;8;8;8;0;0;50.00;21%  À 50%;Média;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4610010 | 478;Brasil;104491;SP;SP;SAO PAULO;R FRADIQUE COUTINHO 478;478;23/09/2015;26;6;1;0;CTO;1;A78;16;4;12;4;0;0;25.00;21%  À 50%;Média;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4612002 | 675;Brasil;106191;SP;SP;SAO PAULO;R BSA DE BELA VISTA 675;675;23/09/2015;26;6;1;11;CTO;1;C14;16;9;7;9;0;0;56.25;51%  À 70%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4613001 | 160;Brasil;106302;SP;SP;SAO PAULO;R OTAVIO TARQUINIO DE SOUZA 160;160;23/09/2015;26;6;1;70;CTO;1;C14;8;0;8;0;0;0;0.00;Sem LIS;Baixa;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4613003 | 836;Brasil;104438;SP;SP;SAO PAULO;R DOS PINHEIROS 836;836;23/09/2015;26;6;1;6;CTO;1;A78;8;2;6;2;0;0;25.00;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4614001 | 770;Brasil;106294;SP;SP;SAO PAULO;R MORAIS DE BARROS 770;770;23/09/2015;26;6;1;16;CTO;1;C14;16;1;15;1;0;0;6.25;1%   À 20%;Baixa;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4615005 | 802;Brasil;106556;SP;SP;SAO PAULO;AV STA CATARINA 802;802;23/09/2015;26;6;1;0;CTO;1;C16;8;1;7;1;0;0;12.50;1%   À 20%;Baixa;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4616001 | 334;Brasil;105911;SP;SP;SAO PAULO;R PASCAL 334;334;23/09/2015;26;6;1;2;CTO;1;C12;16;1;15;1;0;0;6.25;1%   À 20%;Baixa;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4616004 | 949;Brasil;104443;SP;SP;SAO PAULO;R DOS PINHEIROS 949;949;23/09/2015;26;6;1;12;CTO;1;A78;16;5;11;5;0;0;31.25;21%  À 50%;Média;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4617001 | 238;Brasil;104473;SP;SP;SAO PAULO;R FRADIQUE COUTINHO 238;238;23/09/2015;26;6;1;24;CTO;1;A78;8;8;0;6;0;0;100.00;Saturado;Alta;SP;3PLAY;0 Fibras Livres;Baixa
FANOUT;4617014 | 1350;Brasil;106337;SP;SP;SAO PAULO;R VIEIRA DE MORAIS 1350;1350;23/09/2015;26;6;1;20;CTO;1;C14;16;1;15;1;0;0;6.25;1%   À 20%;Baixa;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4617910 | 80;Brasil;105948;SP;SP;SAO PAULO;R VIEIRA DE MORAIS 80;80;23/09/2015;26;6;1;17;CTO;1;C12;8;1;7;1;0;0;12.50;1%   À 20%;Baixa;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4618020 | 79;Brasil;105756;SP;SP;SAO PAULO;R ALVARO LUIS ROBERC12 DE ASSUMPCAO 79;79;17/11/2015;18;4;1;16;CTO;1;C12;8;0;8;0;0;0;0.00;Sem LIS;Baixa;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4619003 | 963;Brasil;106259;SP;SP;SAO PAULO;R GABRIELE D ANNUNZIO 963;963;23/09/2015;26;6;1;16;CTO;1;C14;16;0;16;0;0;0;0.00;Sem LIS;Baixa;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4619004 | 1193;Brasil;106250;SP;SP;SAO PAULO;R GABRIELE D ANNUNZIO 1193;1193;23/09/2015;26;6;1;18;CTO;1;C14;16;4;12;3;0;0;25.00;21%  À 50%;Média;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4619904 | 1221;Brasil;106326;SP;SP;SAO PAULO;R VICENTE LEPORACE 1221;1221;09/12/2015;15;3;1;12;CTO;1;C14;16;1;15;1;0;0;6.25;1%   À 20%;Baixa;SP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4624060 | 675;Brasil;104532;SP;SP;SAO PAULO;R FRANCISCO LEITAO 675;675;23/09/2015;26;6;1;55;CTO;1;A78;8;0;8;0;0;0;0.00;Sem LIS;Baixa;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4634040 | 888;Brasil;105167;SP;SP;SAO PAULO;R HUNGRIA (JARDIM EUROPA) 888;888;23/09/2015;26;6;1;23;CTO;1;A80;16;0;16;0;0;0;0.00;Sem LIS;Baixa;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4634042 | 664;Brasil;105163;SP;SP;SAO PAULO;R HUNGRIA (JARDIM EUROPA) 664;664;23/09/2015;26;6;1;0;CTO;1;A80;8;0;8;0;0;0;0.00;Sem LIS;Baixa;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4635000 | 190;Brasil;109188;SP;SP;SAO PAULO;R FREDERIC CHOPIN 190;190;17/12/2015;14;3;1;18;CTO;1;C16;8;0;8;0;0;0;0.00;Sem LIS;Baixa;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4635041 | 161;Brasil;106652;SP;SP;SAO PAULO;R MARATONA 161;161;23/09/2015;26;6;1;16;CTO;1;C16;16;0;16;0;0;0;0.00;Sem LIS;Baixa;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4635903 | 862;Brasil;106667;SP;SP;SAO PAULO;R PALACETE DAS AGUIAS 862;862;23/09/2015;26;6;1;16;CTO;1;C16;8;2;6;2;0;0;25.00;21%  À 50%;Média;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4703002 | 8502;Brasil;105962;SP;SP;SAO PAULO;AV MORUMBI 8502;8502;03/11/2015;20;4;1;22;CTO;1;C13;16;0;16;0;0;0;0.00;Sem LIS;Baixa;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4704060 | 130;Brasil;106031;SP;SP;SAO PAULO;R CACILDA BECKER 130;130;09/10/2015;24;5;1;8;CTO;1;C13;8;3;5;3;0;0;37.50;21%  À 50%;Média;SP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4704080 | 60;Brasil;106093;SP;SP;SAO PAULO;R NOVO CANCIONEIRO 60;60;23/09/2015;26;6;1;16;CTO;1;C13;16;3;13;3;0;0;18.75;1%   À 20%;Baixa;SP;3PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;4707050 | 199;Brasil;105291;SP;SP;SAO PAULO;R ANDREA PAULINETTI 199;199;23/09/2015;26;6;1;0;CTO;1;I03;8;6;2;6;0;0;75.00;71%  À 99%;Alta;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4707060 | 97;Brasil;105380;SP;SP;SAO PAULO;R JOAQUIM GUARANI 97;97;23/09/2015;26;6;1;38;CTO;1;I03;16;9;7;8;0;0;56.25;51%  À 70%;Média;SP;3PLAY;Até 10 Fibras Livres;Baixa
FANOUT;4707061 | 151;Brasil;105374;SP;SP;SAO PAULO;R JOAQUIM GUARANI 151;151;23/09/2015;26;6;1;44;CTO;1;I03;8;5;3;5;0;0;62.50;51%  À 70%;Média;SP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;70686185 | 0;Brasil;114295;CO;DF;BRASILIA;SQNW 108 BL G ED BOSSA NOVA ;0;20/01/2016;9;2;1;0;TO;1;D23;24;24;0;22;0;0;100;Saturado;Alta;FSP;2PLAY;0 Fibras Livres;Baixa
CFOA;70686185 | 108;Brasil;114303;CO;DF;BRASILIA;SQNW 309 BL B ED PRIVILEGE - Setor Noroeste - Brasília/DF;108;29/01/2016;8;2;1;0;TO;1;D23;16;14;2;13;0;1;87,5;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;71020016 | 0;Brasil;114260;CO;DF;BRASILIA;QE 11 AREA ESPECIAL L;0;28/01/2016;8;2;1;0;TO;1;A15;16;5;11;5;0;0;31,25;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;71020016 | 7;Brasil;115135;CO;DF;BRASILIA;Quadra QI 7 Bloco A;7;01/09/2015;29;6;2;0;CTO;1;A15;16;1;15;0;0;0;6,25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;74835620 | 408;Brasil;114091;CO;GO;GOIANIA;José Rodrigues De Morais Neto C/ JACANA   No 408 Ed Trraço Amazonas;408;04/12/2015;16;3;1;0;TO;2;B37;16;5;11;4;0;0;31,25;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;74835700 | 18;Brasil;111861;CO;GO;GOIANIA;AV. FEIRA DE SANTANA (PQ AMAZONIA), 1/18,Q 44 - Torre Anavilhanas;18;26/01/2016;8;2;1;0;TO;2;B37;32;11;21;9;0;0;34,38;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;74840160 | 26;Brasil;111860;CO;GO;GOIANIA;AV. JANDIA (PQ AMAZONIA), 1/5,Q 26;26;24/02/2016;4;1;1;0;TO;1;B37;24;4;20;0;0;0;16,67;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;74840170 | 8;Brasil;114588;CO;GO;GOIANIA;R. UIRAPURÚ (PQ AMAZONIA), 5/8,Q 29 - BL B;8;17/12/2015;14;3;2;0;TO;1;B37;32;13;19;13;0;0;40,63;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;74840270 | 2;Brasil;111863;CO;GO;GOIANIA;R. TUXUAU (PQ AMAZONIA), 2,Q 51;2;10/12/2015;15;3;1;0;TO;2;B37;32;10;22;7;1;0;31,25;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;74840270 | 8;Brasil;111862;CO;GO;GOIANIA;R. TUXUAU (PQ AMAZONIA), 8,Q 52;8;23/12/2015;13;3;1;0;TO;2;B37;24;6;18;4;1;0;25;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;74840370 | 68;Brasil;133627;CO;GO;GOIANIA;R. ARACAJÚ (PQ AMAZONIA), 16/18,Q 68 ED. CARIOCA;68;19/01/2016;9;2;3;0;TO;1;B37;48;4;44;4;0;0;8,33;1%   À 20%;Baixa;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;74840520 | 1;Brasil;111864;CO;GO;GOIANIA;AV. RIO NEGRO (PQ AMAZONIA), 1,Q 66;1;04/12/2015;16;3;1;0;CTO;3;C19;24;4;20;4;0;0;16,67;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;74840530 | 23;Brasil;111844;CO;GO;GOIANIA;R. APORÉ (PQ AMAZONIA), 23,Q 92;23;03/12/2015;16;3;1;0;TO;2;B37;16;6;10;6;0;0;37,5;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;74840530 | 7;Brasil;111845;CO;GO;GOIANIA;R. APORÉ (PQ AMAZONIA), 7/8,Q 90;7;03/12/2015;16;3;1;0;TO;2;B37;24;5;19;5;0;0;20,83;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;74843140 | 0;Brasil;138791;CO;GO;GOIANIA;R. MACEIÓ (PQ AMAZONIA), 1/17,Q 130 - BL 14 ;0;29/02/2016;3;1;14;4;NULL;0;NULL;0;0;0;0;0;0;0;N/I;N/I;FSP;2PLAY;N/I;N/I
CFOA;74843170 | 11;Brasil;115101;CO;GO;GOIANIA;R. MANAUS (PQ AMAZONIA), 11/15,Q 138 - BL B;11;28/12/2015;12;3;2;0;TO;4;B37;64;15;49;14;0;0;23,44;21%  À 50%;Média;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;74843170 | 1230;Brasil;115103;CO;GO;GOIANIA;Rua Manaus;1230;28/12/2015;12;3;6;0;TO;7;B37;64;28;36;26;0;0;43,75;21%  À 50%;Média;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;74915320 | 1;Brasil;111856;CO;GO;GOIANIA;R. IMBÉ (ST DOS AFONSOS), 1/20,Q 143;1;31/01/2016;7;2;1;0;TO;1;B37;24;0;24;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;40295030 | 38;Brasil;113371;NE;BA;SALVADOR;CONS. CORREA DE MENEZES 38;38;23/02/2016;4;1;1;0;TO;1;I04;16;0;16;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;40296200 | 176;Brasil;110659;NE;BA;SALVADOR;Al. DOS JASMINS, 176;176;26/02/2016;4;1;1;0;TO;1;A48;48;2;46;1;0;0;4,17;1%   À 20%;Baixa;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;40296720 | 73;Brasil;110664;NE;BA;SALVADOR;R. SOCRATES GUANAES GOMES, 73;73;30/11/2015;16;4;1;0;TO;1;A48;16;2;14;2;0;0;12,5;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;40285885 | 420;Brasil;110711;NE;BA;SALVADOR;R. WALDEMAR FALCAO, 420;420;02/12/2015;16;3;1;0;TO;1;I04;16;1;15;1;0;0;6,25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;40290030 | 38;Brasil;110688;NE;BA;SALVADOR;R. PROF. ROMULO ALMEIDA, 38;38;30/11/2015;16;4;1;0;TO;1;I04;24;2;22;2;0;0;8,33;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;40290160 | 924;Brasil;112006;NE;BA;SALVADOR;DO ACUPE 924;924;18/03/2016;1;0;1;0;TO;1;I04;16;1;15;0;0;0;6,25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;40290350 | 866;Brasil;133383;NE;BA;SALVADOR;Avenida Vasco da Gama;866;31/01/2016;7;2;1;0;TO;1;I04;16;1;15;1;0;0;6,25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;40290735 | 39;Brasil;113327;NE;BA;SALVADOR;Rua Novo Horizonte - BL D (DO ACUPE - BL D);39;31/01/2016;7;2;6;0;TO;5;I04;120;0;120;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;+80 Fibras Livres;Alta
CFOA;40295020 | 389;Brasil;113469;NE;BA;SALVADOR;ESTACIO GONZAGA 389;389;24/11/2015;17;4;1;0;TO;1;I04;16;3;13;3;0;0;18,75;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;40295050 | 400;Brasil;140133;NE;BA;SALVADOR;STA. LUZIA (H FLORESTAL) 400;400;17/03/2016;1;0;1;0;TO;1;I04;8;2;6;1;0;0;25;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;40296200 | 110;Brasil;110660;NE;BA;SALVADOR;Al. DOS JASMINS, 110;110;22/12/2015;13;3;1;0;TO;1;A48;32;2;30;2;0;0;6,25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;40296200 | 220;Brasil;110656;NE;BA;SALVADOR;Al. DOS JASMINS, 220;220;22/01/2016;9;2;1;0;TO;1;A48;16;2;14;2;0;0;12,5;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;40296220 | 185;Brasil;111999;NE;BA;SALVADOR;CARLOS MARON 185;185;17/12/2015;14;3;1;0;CTO;1;A48;16;6;10;5;0;0;37,5;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;40296230 | 134;Brasil;110671;NE;BA;SALVADOR;R. ALEXANDRINA RAMALHO, 134;134;28/12/2015;12;3;1;0;TO;2;A48;16;3;13;2;0;0;18,75;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;71015086 | 1;Brasil;113928;CO;DF;BRASILIA;QI 20 BLOCO H LOTE A ;1;24/02/2016;4;1;1;0;TO;1;C06;16;1;15;0;0;0;6,25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;71015196 | 20;Brasil;113891;CO;DF;BRASILIA;QI 20 BLOCO S LOTE A SN;20;01/09/2015;29;6;1;0;CTO;1;C06;16;2;14;1;0;0;12,5;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;71015202 | 0;Brasil;134090;CO;DF;BRASILIA;QI 16 BLOCO T ENT B;0;29/01/2016;8;2;3;0;TO;1;C06;16;2;14;2;0;0;12,5;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;71015204 | 0;Brasil;138731;CO;DF;BRASILIA;QI 18 BLOCO T ENT E - Guará I - Brasília/DF;0;29/02/2016;3;1;5;0;TO;1;C06;16;0;16;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;71015206 | 0;Brasil;115061;CO;DF;BRASILIA;QI 20 BLOCO T LOTE B - ENTRADA D;0;01/09/2015;29;6;4;0;CTO;1;C06;8;2;6;0;0;0;25;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;71015208 | 0;Brasil;138346;CO;DF;BRASILIA;QI 22 BLOCO T ENT C - Guará I - Brasília/DF;0;29/02/2016;3;1;3;0;TO;1;C06;8;0;8;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;40296230 | 377;Brasil;110670;NE;BA;SALVADOR;R. ALEXANDRINA RAMALHO, 377;377;24/11/2015;17;4;1;0;TO;1;A48;16;0;16;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;40296230 | 47;Brasil;110666;NE;BA;SALVADOR;Rua Alexandrina Ramalho, 47;47;26/02/2016;4;1;1;0;TO;1;A48;96;1;95;1;0;0;1,04;1%   À 20%;Baixa;FSP;2PLAY;+80 Fibras Livres;Alta
